"source","File","ROI","Frame","Intensity","Lifetime","Time"
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",39,519.48,3.07488708496094,570
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",39,276.19,2.98587799072266,570
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",40,640.35,3.04078521728516,585
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",40,530.02,3.09357604980469,585
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",40,515.53,3.06711273193359,585
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",40,274.97,2.95617065429688,585
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",41,640.47,3.04350433349609,600
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",41,533.18,3.09754486083984,600
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",41,518.28,3.07546234130859,600
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",41,277.48,2.96808929443359,600
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",42,640.39,3.04654541015625,615
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",42,530.85,3.0865478515625,615
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",42,515.02,3.05629119873047,615
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",42,273.79,2.96971282958984,615
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",43,639.07,3.03317260742188,630
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",43,531.79,3.09183654785156,630
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",43,516.23,3.06460571289062,630
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",43,275.64,2.98514251708984,630
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",44,639.41,3.03542938232422,645
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",44,530.76,3.09783630371094,645
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",44,512.4,3.05895233154297,645
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",44,271.88,2.97815246582031,645
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",45,637.81,3.03386383056641,660
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",45,528.64,3.08876037597656,660
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",45,511.08,3.06898040771484,660
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",45,271.29,2.9718505859375,660
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",46,639.42,3.03552551269531,675
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",46,530.52,3.08695831298828,675
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",46,512.93,3.06348876953125,675
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",46,271.63,2.99214782714844,675
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",47,636.64,3.04094390869141,690
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",47,528.21,3.08732147216797,690
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",47,511.15,3.03472442626953,690
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",47,270.58,2.96720733642578,690
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",48,639.4,3.02889251708984,705
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",48,529.4,3.08524475097656,705
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",48,512.13,3.0593994140625,705
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",48,271.76,2.966015625,705
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",49,636.38,3.03638916015625,720
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",49,527.2,3.09208221435547,720
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",49,509.9,3.06341857910156,720
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",49,268.77,2.99000244140625,720
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",50,638.3,3.03968048095703,735
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",50,530,3.08358154296875,735
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",50,512.44,3.04474792480469,735
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",50,270.17,2.99810333251953,735
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",51,636.57,3.04943237304687,750
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",51,527.94,3.07825469970703,750
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",51,509.64,3.0480712890625,750
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",51,268.24,2.97438812255859,750
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",52,639,3.0367431640625,765
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",52,530.49,3.08901214599609,765
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",52,512.3,3.04581146240234,765
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",52,270.29,2.97799072265625,765
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",53,638.12,3.03814086914062,780
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",53,529.32,3.08382110595703,780
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",53,510.09,3.05711975097656,780
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",53,270.62,2.96284332275391,780
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",54,638.52,3.04520721435547,795
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",54,529.61,3.08345947265625,795
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",54,511.9,3.05201416015625,795
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",54,269.89,2.96818237304687,795
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",55,639.78,3.03386688232422,810
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",55,527.84,3.06950836181641,810
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",55,510.26,3.06146545410156,810
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",55,269.41,2.96071472167969,810
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",56,637.05,3.04314575195313,825
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",56,527.11,3.08268127441406,825
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",56,509.31,3.04963684082031,825
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",56,269.42,2.96816864013672,825
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",57,639.27,3.03615570068359,840
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",57,526.95,3.06489715576172,840
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",57,509.61,3.03816070556641,840
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",57,268.21,2.97266387939453,840
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",58,637.6,3.03351287841797,855
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",58,525.9,3.07364501953125,855
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",58,508.98,3.05966949462891,855
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",58,267.08,2.97454071044922,855
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",59,638.15,3.02562561035156,870
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",59,525.47,3.07998199462891,870
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",59,507.52,3.05328979492188,870
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",59,265.69,2.98121948242188,870
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",60,635.84,3.04405670166016,885
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",60,523.6,3.07857208251953,885
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",60,505.59,3.05763702392578,885
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",60,265.93,2.96641693115234,885
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",61,638.78,3.03664855957031,900
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",61,525.69,3.06824493408203,900
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",61,507.08,3.05714721679688,900
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",61,265.5,2.97064056396484,900
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",62,637.19,3.03164367675781,915
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",62,523.27,3.06349487304687,915
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",62,504.53,3.02445068359375,915
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",62,265.58,2.98214111328125,915
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",63,639.41,3.04020538330078,930
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",63,524.92,3.06757202148437,930
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",63,506.39,3.04083251953125,930
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",63,266.19,2.97873687744141,930
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",64,636.1,3.04524993896484,945
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",64,522.3,3.08373260498047,945
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",64,503.92,3.03033294677734,945
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",64,263.67,2.95806121826172,945
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",65,635.34,3.04256591796875,960
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",65,523.52,3.05962524414063,960
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",65,505.69,3.03996429443359,960
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",65,265.39,2.97373809814453,960
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",66,639.15,3.03198699951172,975
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",66,523.55,3.06661376953125,975
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",66,505.94,3.04656829833984,975
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",66,265.5,2.95994873046875,975
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",67,638.17,3.02617797851563,990
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",67,522.73,3.06938781738281,990
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",67,503.28,3.03454284667969,990
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",67,265.07,2.96380615234375,990
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",68,640.74,3.02856292724609,1005
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",68,524.58,3.07460174560547,1005
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",68,506.76,3.04080200195312,1005
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",68,268.03,2.96897125244141,1005
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",69,637.81,3.04924926757813,1020
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",69,522.82,3.07186279296875,1020
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",69,505.53,3.04607238769531,1020
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",69,267.59,2.97754821777344,1020
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0097-0197",70,642.28,3.04018249511719,1035
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0214-0245",70,523.67,3.07868347167969,1035
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0250-0231",70,506.35,3.03314361572266,1035
"output_ImageJ/Results-03.csv","Thingl-series-03.tif","0001-0298-0345",70,267.92,2.97393035888672,1035
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",1,530.83,3.51558837890625,0
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",1,208.61,3.55745849609375,0
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",1,455.25,3.52367706298828,0
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",1,244.62,3.539599609375,0
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",1,423.27,3.52823638916016,0
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",2,528.21,3.53973541259766,15
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",2,210.68,3.57330932617188,15
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",2,456.56,3.50724182128906,15
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",2,245.69,3.54462738037109,15
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",2,424.09,3.53889923095703,15
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",3,532.2,3.53731689453125,30
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",3,211.56,3.56000061035156,30
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",3,459.74,3.54024658203125,30
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",3,247.75,3.56417541503906,30
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",3,427.61,3.52449798583984,30
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",4,536,3.54766998291016,45
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",4,213.24,3.52484893798828,45
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",4,461.67,3.55868072509766,45
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",4,249.13,3.52544708251953,45
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",4,428.77,3.54149627685547,45
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",5,546.31,3.58479614257813,60
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",5,216.45,3.80506591796875,60
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",5,469.02,3.72102508544922,60
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",5,255.36,3.81365661621094,60
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",5,441.29,3.67434387207031,60
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",6,564.22,3.59851837158203,75
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",6,214.73,3.8527099609375,75
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",6,458.69,3.64903564453125,75
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",6,253.91,3.85957183837891,75
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",6,447.13,3.6169921875,75
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",7,554.76,3.54405059814453,90
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",7,211.61,3.54227905273437,90
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",7,456.77,3.52960357666016,90
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",7,245.69,3.53407135009766,90
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",7,440.68,3.53169860839844,90
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",8,557.63,3.53206939697266,105
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",8,213.15,3.53952789306641,105
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",8,460.26,3.53703918457031,105
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",8,247.38,3.54520721435547,105
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",8,442.6,3.54477691650391,105
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",9,553.42,3.52830657958984,120
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",9,212.1,3.53484802246094,120
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",9,462.92,3.52666320800781,120
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",9,248.97,3.53914947509766,120
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",9,440,3.52997589111328,120
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",10,549.85,3.53533477783203,135
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",10,215.17,3.57427062988281,135
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",10,465.8,3.52027740478516,135
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",10,251.86,3.54661102294922,135
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",10,440.32,3.54085388183594,135
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",11,544.64,3.54400482177734,150
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",11,214.44,3.55176849365234,150
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",11,465.68,3.55233306884766,150
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",11,252.46,3.54490814208984,150
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",11,436.42,3.54110870361328,150
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",12,543.06,3.54079132080078,165
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",12,215.25,3.53705291748047,165
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",12,468.38,3.52398071289062,165
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",12,254.59,3.53788604736328,165
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",12,436.65,3.54548645019531,165
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",13,539.55,3.5532470703125,180
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",13,215.02,3.57072448730469,180
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",13,466.75,3.51903381347656,180
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",13,254.71,3.55432586669922,180
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",13,434.28,3.53505096435547,180
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",14,540.91,3.55057067871094,195
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",14,215.51,3.55522155761719,195
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",14,468.79,3.53890380859375,195
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",14,255.27,3.52502746582031,195
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",14,435.16,3.55510559082031,195
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",15,536.55,3.55201873779297,210
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",15,216.49,3.55758514404297,210
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",15,468.81,3.53497161865234,210
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",15,256.32,3.54193572998047,210
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",15,431.71,3.55330352783203,210
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",16,534.13,3.55282592773438,225
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",16,215.48,3.58367614746094,225
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",16,467.91,3.54889526367188,225
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",16,256.05,3.55083465576172,225
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",16,429.75,3.54298095703125,225
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",17,537.09,3.53950653076172,240
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",17,216.94,3.58269653320313,240
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",17,468.28,3.54038238525391,240
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",17,258.51,3.54425354003906,240
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",17,433.33,3.55399169921875,240
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",18,533.94,3.55042114257813,255
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",18,215.62,3.54231109619141,255
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",18,468.28,3.54008483886719,255
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",18,256.88,3.55037536621094,255
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",18,429.31,3.52969360351562,255
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",19,536.3,3.54236145019531,270
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",19,217.17,3.55075836181641,270
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",19,470.11,3.53582916259766,270
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",19,257.65,3.56768798828125,270
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",19,430.97,3.55125885009766,270
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",20,535.75,3.53760986328125,285
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",20,215.79,3.54855499267578,285
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",20,468.3,3.52828826904297,285
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",20,257.97,3.54589233398438,285
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",20,431.26,3.52805328369141,285
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",21,537.26,3.54654846191406,300
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",21,217.61,3.53935699462891,300
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",21,471.26,3.53460388183594,300
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",21,259.04,3.552197265625,300
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",21,434.11,3.55755462646484,300
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",22,532,3.56239929199219,315
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",22,215.99,3.55607452392578,315
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",22,468.89,3.51472015380859,315
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",22,257.63,3.53619842529297,315
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",22,429.52,3.57064514160156,315
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",23,537.25,3.53923950195312,330
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",23,215.13,3.57934417724609,330
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",23,471.46,3.53208618164063,330
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",23,258.94,3.55339813232422,330
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",23,434.27,3.54583587646484,330
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",24,534.84,3.55999755859375,345
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",24,215.54,3.56203460693359,345
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",24,468.9,3.5384765625,345
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",24,258.8,3.54652557373047,345
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",24,430.87,3.54020233154297,345
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",25,535.79,3.59834442138672,360
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",25,217.66,3.76641845703125,360
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",25,471.25,3.59801940917969,360
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",25,262.21,3.65325927734375,360
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",25,432.45,3.62830657958984,360
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",26,547.75,3.55982055664062,375
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",26,215.54,3.72503051757813,375
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",26,462.36,3.55777282714844,375
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",26,257.94,3.60590057373047,375
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",26,440.91,3.56219177246094,375
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",27,523.5,3.40166931152344,390
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",27,194.08,3.39389343261719,390
